X-COM: Terror From the Deep,Win,395,92,Very Positive,"May 4, 2007",4.99,,0,Strategy,https://store.steampowered.com/app/7650/XCOM_Terror_From_the_Deep/?snr=1_7_7_240_150_11,"Strategy, Turn-Based, Sci-fi, Turn-Based Strategy, Classic, Tactical, Aliens, Underwater, Difficult, Turn-Based Tactics, Lovecraftian, Isometric, Singleplayer, Old School, Management, Base Building, Horror, Masterpiece, 1990's, Retro"
STAR WARS™ Rebellion,Win,487,87,Very Positive,"Mar 1, 2016",5.99,,0,Strategy,https://store.steampowered.com/app/441550/STAR_WARS_Rebellion/?snr=1_7_7_240_150_12,"Strategy, Star Wars, Grand Strategy, Classic, 1990's, 4X, Singleplayer, RTS, Sci-fi"
Dead Age,"Win, Mac, Linux",3290,84,Very Positive,"Nov 4, 2016",14.99,,0,RPG,https://store.steampowered.com/app/363930/Dead_Age/?snr=1_7_7_240_150_12,"RPG, Zombies, Strategy, Survival, Turn-Based Combat, Casual, Adventure, Simulation, Action, Indie, Turn-Based, Post-apocalyptic, Singleplayer, Party-Based RPG, Roguelike, Roguelite, Crafting, Dungeon Crawler, Turn-Based Strategy, Procedural Generation"
Silent Hunter® III,Win,1085,86,Very Positive,"Jun 13, 2008",9.99,,0,Naval Combat,https://store.steampowered.com/app/15210/Silent_Hunter_III/?snr=1_7_7_240_150_12,"Naval Combat, Simulation, World War II, Naval, Submarine, Military, Historical, Underwater, Open World, Realistic, Action, Multiplayer, Singleplayer, Strategy, Classic"
Card Hunter,"Win, Mac",4086,86,Very Positive,"Jul 13, 2015",Free,,0,Free to Play,https://store.steampowered.com/app/293260/Card_Hunter/?snr=1_7_7_240_150_12,"Free to Play, Card Game, Tabletop, RPG, Board Game, Strategy, Turn-Based, Multiplayer, Co-op, Fantasy, Singleplayer, Tactical RPG, Turn-Based Strategy, Dungeon Crawler, Indie, Comedy, Trading Card Game, Tactical, Turn-Based Tactics, Funny"
Dead In Vinland,"Win, Mac",570,80,Very Positive,"Apr 12, 2018",19.99,,0,RPG,https://store.steampowered.com/app/573120/Dead_In_Vinland/?snr=1_7_7_240_150_12,"RPG, Adventure, Strategy, Simulation, Survival, Indie, Turn-Based, Turn-Based Combat, Resource Management, Perma Death, Singleplayer, 2D, Atmospheric, Difficult, Management"
Warbanners,"Win, Linux",333,72,Mostly Positive,"Oct 18, 2017",19.99,-66,6.79,Strategy,https://store.steampowered.com/app/650440/Warbanners/?snr=1_7_7_240_150_12,"Strategy, Indie, RPG, Turn-Based Tactics, Turn-Based Combat, Turn-Based, Turn-Based Strategy, 2D, Tactical RPG, Strategy RPG, Singleplayer, Fantasy, Tactical, Difficult, Dark Fantasy, Adventure, Atmospheric, Story Rich, Medieval, Replay Value"
Utawarerumono: Mask of Deception,Win,221,91,Very Positive,"Jan 23, 2020",39.99,,0,RPG,https://store.steampowered.com/app/1149550/Utawarerumono_Mask_of_Deception/?snr=1_7_7_240_150_12,"RPG, Adventure, Strategy, Simulation, Nudity, Sexual Content, Visual Novel, Anime, Great Soundtrack, Tactical RPG, Gore, Turn-Based Tactics, Violent, JRPG, 3D, Mature, Story Rich"
Rusted Warfare - RTS,"Win, Mac, Linux",899,95,Overwhelmingly Positive,"Jul 14, 2017",4.99,,0,Strategy,https://store.steampowered.com/app/647960/Rusted_Warfare__RTS/?snr=1_7_7_240_150_12,"Strategy, RTS, Indie, Multiplayer, Base Building, 2D, Singleplayer, Real-Time, Moddable, Pixel Graphics, Co-op, Sandbox, Action, Robots, Retro, Real-Time with Pause, Mechs"
Starters Orders 7 Horse Racing,Win,31,70,Mostly Positive,"May 2, 2019",34.99,,0,Simulation,https://store.steampowered.com/app/978960/Starters_Orders_7_Horse_Racing/?snr=1_7_7_240_150_12,"Simulation, Sports, Strategy, Horses, Racing"
Prime World: Defenders 2,Win,1291,80,Very Positive,"Nov 29, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/429540/Prime_World_Defenders_2/?snr=1_7_7_240_150_12,"Free to Play, Tower Defense, Strategy, Massively Multiplayer, Card Game, Tactical, Singleplayer, Competitive, Fantasy, Real Time Tactics, RTS, Survival"
Defense Grid: The Awakening,Win,3118,97,Overwhelmingly Positive,"Dec 8, 2008",9.99,,0,Tower Defense,https://store.steampowered.com/app/18500/Defense_Grid_The_Awakening/?snr=1_7_7_240_150_12,"Tower Defense, Strategy, Sci-fi, Indie, Singleplayer, Aliens, Futuristic, Addictive, Masterpiece, Touch-Friendly, Replay Value, Adventure, Controller, Action"
Braid,"Win, Mac, Linux",4707,94,Very Positive,"Apr 10, 2009",14.99,,0,Puzzle Platformer,https://store.steampowered.com/app/26800/Braid/?snr=1_7_7_240_150_12,"Puzzle Platformer, Puzzle, 2D Platformer, Platformer, Indie, Time Manipulation, 2D, Singleplayer, Great Soundtrack, Difficult, Masterpiece, Time Travel, Casual, Atmospheric, Strategy, Classic, Story Rich, Beautiful, Side Scroller, Adventure"
Interplanetary,"Win, Mac, Linux",527,79,Mostly Positive,"May 12, 2015",,,0,Strategy,https://store.steampowered.com/app/278910/Interplanetary/?snr=1_7_7_240_150_12,"Strategy, Indie, Space, Turn-Based Strategy, Multiplayer, Turn-Based, Singleplayer, Sci-fi, Physics, 4X, Local Multiplayer, Early Access"
Airships: Conquer the Skies,"Win, Mac, Linux",2630,94,Very Positive,"Aug 16, 2018",14.99,,0,Strategy,https://store.steampowered.com/app/342560/Airships_Conquer_the_Skies/?snr=1_7_7_240_150_12,"Strategy, Building, Steampunk, Sandbox, Pixel Graphics, Indie, Action, 2D, RTS, Singleplayer, Multiplayer, Real Time Tactics, Simulation, War, Grand Strategy, Management, Early Access, Physics, Procedural Generation, Great Soundtrack"
Majesty 2,Win,475,69,Mixed,"Sep 17, 2009",9.99,,0,Strategy,https://store.steampowered.com/app/25980/Majesty_2/?snr=1_7_7_240_150_12,"Strategy, Simulation, Fantasy, Singleplayer, Difficult, RTS, Base Building, City Builder, Masterpiece"
Mini Guns - Omega Wars,Win,380,62,Mixed,"Nov 2, 2017",Free To Play,,0,Free to Play,https://store.steampowered.com/app/649900/Mini_Guns__Omega_Wars/?snr=1_7_7_240_150_12,"Free to Play, Strategy, Action, Early Access, Multiplayer"
Battlezone: Combat Commander,Win,389,85,Very Positive,"Mar 1, 2018",19.99,,0,Strategy,https://store.steampowered.com/app/624970/Battlezone_Combat_Commander/?snr=1_7_7_240_150_12,"Strategy, Action, RTS, Violent, FPS, First-Person, Shooter, Mature, Real-Time, Multiplayer, Space, Tanks, Remake, Singleplayer, Sci-fi, Co-op"
SHOGUN: Total War™ - Collection,Win,298,85,Very Positive,"Jun 25, 2015",9.99,,0,Strategy,https://store.steampowered.com/app/345240/SHOGUN_Total_War__Collection/?snr=1_7_7_240_150_12,"Strategy, Action, Historical, Classic, Singleplayer, Grand Strategy, Turn-Based Strategy, War, RTS"
SUPER DRAGON BALL HEROES WORLD MISSION,Win,556,86,Very Positive,"Apr 4, 2019",59.99,,0,Strategy,https://store.steampowered.com/app/798510/SUPER_DRAGON_BALL_HEROES_WORLD_MISSION/?snr=1_7_7_240_150_12,"Strategy, Card Battler, Card Game, Anime, Multiplayer, Fighting"
Tabletop Simulator - Superfight,"Win, Mac, Linux",45,77,Mostly Positive,"Jun 5, 2015",7.99,,0,Strategy,https://store.steampowered.com/app/367330/Tabletop_Simulator__Superfight/?snr=1_7_7_240_150_12,"Strategy, Indie, Casual, Simulation"
Endless Space® 2 - Untold Tales,"Win, Mac",32,93,Positive,"Mar 12, 2018",2.99,,0,Strategy,https://store.steampowered.com/app/813410/Endless_Space_2__Untold_Tales/?snr=1_7_7_240_150_12,Strategy
Evil Bank Manager,Win,793,74,Mostly Positive,"Dec 7, 2018",11.99,,0,Strategy,https://store.steampowered.com/app/896160/Evil_Bank_Manager/?snr=1_7_7_240_150_12,"Strategy, Simulation, Economy, Management, Indie, Grand Strategy, Singleplayer, Turn-Based, Medieval, Historical, Tactical, Turn-Based Strategy, Replay Value, Military, Early Access, Alternate History, Illuminati, Turn-Based Tactics, War, Resource Management"
Particle Fleet: Emergence,"Win, Mac, Linux",641,92,Very Positive,"Sep 29, 2016",14.99,,0,Strategy,https://store.steampowered.com/app/422900/Particle_Fleet_Emergence/?snr=1_7_7_240_150_12,"Strategy, Indie, Simulation, Space, RTS, Real-Time with Pause, Sci-fi, Pixel Graphics, Great Soundtrack, Tower Defense, Singleplayer, 2D"
Dungeons 3 - Clash of Gods,"Win, Mac, Linux",49,83,Positive,"Sep 28, 2018",9.99,,0,Simulation,https://store.steampowered.com/app/824610/Dungeons_3__Clash_of_Gods/?snr=1_7_7_240_150_12,"Simulation, Strategy"
Mashinky,Win,1375,87,Very Positive,"Oct 6, 2018",24.99,,0,Trains,https://store.steampowered.com/app/598960/Mashinky/?snr=1_7_7_240_150_12,"Trains, Strategy, Simulation, Management, Early Access, Indie, Building, Economy, Multiplayer, Singleplayer"
Egypt: Old Kingdom,"Win, Mac, Linux",570,85,Very Positive,"May 24, 2018",14.99,,0,Historical,https://store.steampowered.com/app/646500/Egypt_Old_Kingdom/?snr=1_7_7_240_150_12,"Historical, Turn-Based, Strategy, Singleplayer, War, Grand Strategy, Resource Management, Turn-Based Strategy, Tactical, Economy, 4X, Masterpiece, Great Soundtrack, Replay Value, Classic, Addictive, Simulation, Indie, Atmospheric, City Builder"
AI War 2: The Spire Rises,"Win, Mac, Linux",11,100,Positive,"Feb 27, 2020",7.99,,0,Strategy,https://store.steampowered.com/app/1196420/AI_War_2_The_Spire_Rises/?snr=1_7_7_240_150_12,"Strategy, Indie, Simulation, Space, RTS, Sci-fi, Grand Strategy, 4X, Real-Time with Pause, Singleplayer, Moddable, Great Soundtrack, Difficult, Tactical, Tower Defense"
Miscreated - Canyonlands,Win,98,54,Mixed,"Dec 4, 2019",9.99,,0,Adventure,https://store.steampowered.com/app/1192820/Miscreated__Canyonlands/?snr=1_7_7_240_150_12,"Adventure, Strategy, Action, RPG, Massively Multiplayer, Indie, Simulation, Violent"
Ultimate General: Gettysburg,"Win, Mac, Linux",2113,83,Very Positive,"Oct 16, 2014",14.99,,0,Strategy,https://store.steampowered.com/app/306660/Ultimate_General_Gettysburg/?snr=1_7_7_240_150_12,"Strategy, Historical, Simulation, RTS, Tactical, Wargame, Indie, War, Singleplayer, Military, Multiplayer"
Ogre,"Win, Mac",91,78,Mostly Positive,"Oct 5, 2017",24.99,,0,Strategy,https://store.steampowered.com/app/517780/Ogre/?snr=1_7_7_240_150_12,"Strategy, Indie, Board Game, Hex Grid, Multiplayer, Classic, Asynchronous Multiplayer, Local Multiplayer"
Hasbro's BATTLESHIP,Win,40,97,Positive,"Aug 14, 2018",9.99,-50,4.99,Board Game,https://store.steampowered.com/app/893050/Hasbros_BATTLESHIP/?snr=1_7_7_240_150_12,"Board Game, Casual, Strategy, Tabletop, Naval Combat, Singleplayer, Multiplayer, Classic, Turn-Based Strategy, Turn-Based Tactics, Puzzle, Family Friendly, Cult Classic, Logic, Naval, Wargame"
Tom Clancy's EndWar™,Win,429,75,Mostly Positive,"Feb 25, 2009",9.99,,0,Strategy,https://store.steampowered.com/app/21800/Tom_Clancys_EndWar/?snr=1_7_7_240_150_12,"Strategy, RTS, Tactical, Voice Control, War, Multiplayer, Singleplayer"
DCS: Combined Arms 1.5,Win,51,58,Mixed,"Aug 2, 2013",39.99,,0,Simulation,https://store.steampowered.com/app/240300/DCS_Combined_Arms_15/?snr=1_7_7_240_150_12,"Simulation, Strategy"
Tattletail,"Win, Mac",1580,91,Very Positive,"Dec 28, 2016",4.99,,0,Horror,https://store.steampowered.com/app/568090/Tattletail/?snr=1_7_7_240_150_12,"Horror, First-Person, Survival Horror, Singleplayer, Cute, 1990's, Indie, Action, Difficult, Dark, Survival, Story Rich, Funny, Robots, Strategy, Adventure, Atmospheric, Great Soundtrack, Family Friendly, Memes"
100% Orange Juice - Breaker Pack,Win,74,100,Very Positive,"Jun 7, 2016",3.99,-33,2.67,Strategy,https://store.steampowered.com/app/465480/100_Orange_Juice__Breaker_Pack/?snr=1_7_7_240_150_12,"Strategy, Indie, Anime, Cute, Turn-Based, Board Game, Multiplayer"
Maelstrom,Win,2102,83,Very Positive,"Sep 20, 2019",Free to Play,,0,Free to Play,https://store.steampowered.com/app/764050/Maelstrom/?snr=1_7_7_240_150_12,"Free to Play, Action, Massively Multiplayer, Indie, Strategy, Simulation, Naval, Battle Royale, Pirates, PvP, Sailing, Naval Combat, Multiplayer, Fantasy"
Music - Hearts of Iron IV: Sabaton Soundtrack Vol. 2,"Win, Mac, Linux",146,89,Very Positive,"Jan 26, 2017",5.99,,0,Strategy,https://store.steampowered.com/app/584141/Music__Hearts_of_Iron_IV_Sabaton_Soundtrack_Vol_2/?snr=1_7_7_240_150_12,"Strategy, Simulation, Music"
Time Warpers,"Win, Mac",302,90,Very Positive,"Jan 16, 2020",19.99,,0,Clicker,https://store.steampowered.com/app/676500/Time_Warpers/?snr=1_7_7_240_150_12,"Clicker, Action, Adventure, Casual, RPG, FPS, Strategy, Simulation, Indie, Multiplayer, Co-op, Online Co-Op, First-Person, Voxel, Singleplayer, Tower Defense, Gun Customization, Time Travel, Atmospheric, Automation"
Baldur's Gate: Enhanced Edition Official Soundtrack,Music,10,80,Positive,"Apr 6, 2016",9.99,,0,Strategy,https://store.steampowered.com/app/459280/Baldurs_Gate_Enhanced_Edition_Official_Soundtrack/?snr=1_7_7_240_150_12,"Strategy, RPG"
Capitalism 2,Win,160,88,Very Positive,"Aug 1, 2017",9.99,,0,Simulation,https://store.steampowered.com/app/638200/Capitalism_2/?snr=1_7_7_240_150_12,"Simulation, Strategy, Economy, Management, Indie, Capitalism, Villain Protagonist, RTS"
Terra Mystica,"Win, Mac, Linux",117,52,Mixed,"Jun 8, 2017",14.99,,0,Indie,https://store.steampowered.com/app/628900/Terra_Mystica/?snr=1_7_7_240_150_12,"Indie, Strategy, Tabletop, Board Game"
Lords of Magic: Special Edition,Win,204,90,Very Positive,"Dec 3, 2015",4.99,,0,Strategy,https://store.steampowered.com/app/404040/Lords_of_Magic_Special_Edition/?snr=1_7_7_240_150_12,"Strategy, RPG, Classic, Turn-Based, Fantasy"
Battlestar Galactica Deadlock: The Broken Alliance,Win,21,100,Positive,"May 29, 2018",9.99,,0,Strategy,https://store.steampowered.com/app/726560/Battlestar_Galactica_Deadlock_The_Broken_Alliance/?snr=1_7_7_240_150_12,"Strategy, Turn-Based Strategy, Space, Singleplayer, Turn-Based Combat, Turn-Based, Turn-Based Tactics, War, Simulation, Tactical, Multiplayer, Replay Value, Grand Strategy"
Troubleshooter,Win,1722,92,Very Positive,"Dec 30, 2017",24.99,,0,RPG,https://store.steampowered.com/app/470310/Troubleshooter/?snr=1_7_7_240_150_12,"RPG, Strategy, Early Access, Turn-Based, Casual, Anime, Indie, Turn-Based Tactics, Turn-Based Combat, Tactical RPG, Turn-Based Strategy, JRPG, Story Rich, Strategy RPG, Superhero, Tactical, Great Soundtrack, Female Protagonist, Difficult, Singleplayer"
No King No Kingdom,Win,51,90,Very Positive,"Feb 16, 2020",14.99,,0,Action,https://store.steampowered.com/app/726000/No_King_No_Kingdom/?snr=1_7_7_240_150_12,"Action, Strategy, Simulation, Indie, Base Building, RTS, Early Access"
Axis Football 2019,"Win, Mac, Linux",89,70,Mostly Positive,"Sep 27, 2019",29.99,,0,Simulation,https://store.steampowered.com/app/1098210/Axis_Football_2019/?snr=1_7_7_240_150_12,"Simulation, Sports, Indie, Strategy, Football, Management, Local Multiplayer, Great Soundtrack, Singleplayer, Addictive, Tactical"
Scribblenauts Unmasked: A DC Comics Adventure,Win,1404,80,Very Positive,"Sep 24, 2013",19.99,,0,Adventure,https://store.steampowered.com/app/249870/Scribblenauts_Unmasked_A_DC_Comics_Adventure/?snr=1_7_7_240_150_12,"Adventure, Superhero, Action, Casual, Batman, Sandbox, Strategy, Comic Book, Singleplayer, Puzzle, Funny, Family Friendly, 2D, Open World, Fantasy, Multiplayer, Co-op, Comedy, Platformer"
Tower of Time,"Win, Linux",1206,86,Very Positive,"Apr 12, 2018",24.99,,0,RPG,https://store.steampowered.com/app/617480/Tower_of_Time/?snr=1_7_7_240_150_12,"RPG, Strategy, Indie, Real Time Tactics, Real-Time with Pause, Dungeon Crawler, Adventure, Story Rich, CRPG, Party-Based RPG, Real-Time, Lore-Rich, Isometric, Atmospheric, Great Soundtrack, Realistic, Turn-Based, Singleplayer"
S.W.I.N.E. HD Remaster,Win,467,95,Very Positive,"May 23, 2019",9.99,-33,6.69,Strategy,https://store.steampowered.com/app/944010/SWINE_HD_Remaster/?snr=1_7_7_240_150_12,"Strategy, RTS, Retro, Funny, Real Time Tactics, Tanks, War, Real-Time, Real-Time with Pause, Multiplayer, Remake, Classic, Action, Comedy, Difficult, Great Soundtrack, Indie, Masterpiece, Cold War, PvE"
Chrono Ark,Win,567,94,Very Positive,"Dec 19, 2019",16.99,,0,RPG,https://store.steampowered.com/app/1188930/Chrono_Ark/?snr=1_7_7_240_150_12,"RPG, Indie, Strategy, Adventure, Early Access, Roguelite, Anime, Card Game, Party-Based RPG, Card Battler"
Age of Empires II: Definitive Edition Soundtrack,Music,,81,Positive,"Jan 23, 2020",9.99,,0,Strategy,https://store.steampowered.com/app/1228810/Age_of_Empires_II_Definitive_Edition_Soundtrack/?snr=1_7_7_240_150_12,"Strategy, Soundtrack"
"Cook, Serve, Delicious! 2!!","Win, Mac, Linux",1498,89,Very Positive,"Sep 13, 2017",12.99,,0,Simulation,https://store.steampowered.com/app/386620/Cook_Serve_Delicious_2/?snr=1_7_7_240_150_12,"Simulation, Management, Indie, Strategy, Fast-Paced, Action, Typing, Difficult, Local Co-Op, Casual, Arcade, Funny, Co-op, Local Multiplayer, GameMaker, Great Soundtrack, Comedy, Time Management"
Toy Soldiers: Complete,Win,592,74,Mostly Positive,"Feb 17, 2016",14.99,,0,Tower Defense,https://store.steampowered.com/app/262120/Toy_Soldiers_Complete/?snr=1_7_7_240_150_12,"Tower Defense, Action, Strategy, Casual, Indie, Simulation, Multiplayer, Co-op, Cold War, Shooter, War, Singleplayer, Arcade, World War I, Local Co-Op"
Starport Delta,Win,31,67,Mixed,"Mar 27, 2020",24.99,,0,Strategy,https://store.steampowered.com/app/888130/Starport_Delta/?snr=1_7_7_240_150_12,"Strategy, Simulation, Indie, Base Building, Space, Space Sim, City Builder, Sci-fi, Resource Management, Building, Sandbox, RTS, Replay Value, Hex Grid, Aliens, Atmospheric, Real-Time, Family Friendly, Futuristic, Singleplayer"
侠客风云传(Tale of Wuxia),Win,3283,81,Very Positive,"Apr 28, 2016",16.99,,0,RPG,https://store.steampowered.com/app/377530/Tale_of_Wuxia/?snr=1_7_7_240_150_12,"RPG, Martial Arts, Strategy, Turn-Based, Adventure, Multiple Endings, Singleplayer, Casual, Simulation, Dating Sim, Story Rich, CRPG"
Steel Division 2 - Death on the Vistula,Win,28,92,Positive,"Oct 17, 2019",14.99,,0,Indie,https://store.steampowered.com/app/1165510/Steel_Division_2__Death_on_the_Vistula/?snr=1_7_7_240_150_12,"Indie, Simulation, Strategy"
Tom Clancy's Ghost Recon®,Win,656,92,Very Positive,"Jul 15, 2008",9.99,,0,Tactical,https://store.steampowered.com/app/15300/Tom_Clancys_Ghost_Recon/?snr=1_7_7_240_150_12,"Tactical, FPS, Action, Simulation, Classic, Shooter, Strategy, Realistic, Military, Singleplayer, Multiplayer, Stealth, Co-op, First-Person, Difficult, War"
X-Morph: Defense,Win,1079,92,Very Positive,"Aug 30, 2017",19.99,,0,Tower Defense,https://store.steampowered.com/app/408410/XMorph_Defense/?snr=1_7_7_240_150_12,"Tower Defense, Strategy, Action, Indie, Co-op, Shooter, Local Co-Op, Twin Stick Shooter, Destruction, Singleplayer, Futuristic, Aliens, Top-Down Shooter, Sci-fi, Isometric, Controller, Replay Value, Difficult, Top-Down, Villain Protagonist"
Master of Orion 1,"Win, Mac, Linux",125,90,Very Positive,"Feb 25, 2016",5.99,,0,Strategy,https://store.steampowered.com/app/410970/Master_of_Orion_1/?snr=1_7_7_240_150_12,"Strategy, 4X, Turn-Based, Space, Classic, Sci-fi, Singleplayer, Turn-Based Strategy, 2D"
Expansion - Europa Universalis IV: Res Publica,"Win, Mac, Linux",129,43,Mixed,"Jul 16, 2014",4.99,,0,Strategy,https://store.steampowered.com/app/279623/Expansion__Europa_Universalis_IV_Res_Publica/?snr=1_7_7_240_150_12,"Strategy, Simulation, Grand Strategy, Adventure"
Dwarf Shop,Win,26,65,Mixed,"Mar 19, 2020",9.99,,0,Simulation,https://store.steampowered.com/app/1247640/Dwarf_Shop/?snr=1_7_7_240_150_12,"Simulation, Casual, Strategy, RPG, Indie, Management, Clicker, Pixel Graphics, Singleplayer, Idler, Resource Management, Relaxing, Crafting, 2D, Addictive"
Business Tour - Board Game with Online Multiplayer (大富翁),"Win, Mac",32358,63,Mixed,"Jul 27, 2017",Free to Play,,0,Board Game,https://store.steampowered.com/app/397900/Business_Tour__Board_Game_with_Online_Multiplayer/?snr=1_7_7_240_150_12,"Board Game, Free to Play, Multiplayer, Strategy, Casual, Massively Multiplayer, Indie, Co-op, Management, Capitalism, Funny, Family Friendly, Trading, Singleplayer, Online Co-Op, Adventure, Simulation, Tabletop, Comedy, Psychological Horror"
Medieval: Total War™ - Collection,Win,825,68,Mixed,"Jun 25, 2015",9.99,,0,Strategy,https://store.steampowered.com/app/345260/Medieval_Total_War__Collection/?snr=1_7_7_240_150_12,"Strategy, Action, Medieval, Historical, Classic, Turn-Based Strategy, RTS, Atmospheric, Singleplayer, Grand Strategy, Great Soundtrack, Turn-Based"
Roman's Christmas / 罗曼圣诞探案集,"Win, Mac",623,97,Overwhelmingly Positive,"Feb 19, 2020",10.99,,0,Strategy,https://store.steampowered.com/app/926340/Romans_Christmas/?snr=1_7_7_240_150_12,"Strategy, Adventure, RPG, Simulation, Indie, Detective, Gore, Violent, Visual Novel, Mystery, LGBTQ+, Crime, Story Rich"
Fallen Enchantress: Legendary Heroes,Win,1226,78,Mostly Positive,"May 22, 2013",24.99,,0,Strategy,https://store.steampowered.com/app/228260/Fallen_Enchantress_Legendary_Heroes/?snr=1_7_7_240_150_12,"Strategy, Fantasy, Turn-Based Strategy, 4X, Turn-Based, RPG, Singleplayer, Magic, Moddable, Sandbox, Turn-Based Tactics, Dragons, Indie, Grid-Based Movement, Grand Strategy, Replay Value, Tactical, Exploration, Loot, Adventure"
Curious Expedition,"Win, Mac, Linux",2288,90,Very Positive,"Sep 2, 2016",14.99,,0,Adventure,https://store.steampowered.com/app/358130/Curious_Expedition/?snr=1_7_7_240_150_12,"Adventure, Strategy, Pixel Graphics, Indie, RPG, Simulation, Exploration, Roguelike, Survival, Roguelite, Hex Grid, Singleplayer, Dinosaurs, Procedural Generation, Retro, 2D, Dynamic Narration, Lovecraftian, Turn-Based Strategy, Early Access"
Talisman - The Clockwork Kingdom Expansion,"Win, Mac",10,80,Positive,"Aug 29, 2019",5.99,,0,Strategy,https://store.steampowered.com/app/1059291/Talisman__The_Clockwork_Kingdom_Expansion/?snr=1_7_7_240_150_12,"Strategy, RPG, Indie"
Emily Wants To Play,"Win, Mac, VR Supported",1121,79,Mostly Positive,"Dec 10, 2015",4.99,,0,Horror,https://store.steampowered.com/app/416590/Emily_Wants_To_Play/?snr=1_7_7_240_150_12,"Horror, Survival Horror, Indie, Action, VR, Adventure, Strategy, Psychological Horror, Simulation, Singleplayer, First-Person, Multiplayer, Funny, Difficult, Co-op, Walking Simulator, Memes, Survival, FPS"
Strategic Mind: The Pacific,Win,343,79,Mostly Positive,"Oct 25, 2019",29.99,,0,Indie,https://store.steampowered.com/app/991810/Strategic_Mind_The_Pacific/?snr=1_7_7_240_150_12,"Indie, Strategy, Turn-Based Strategy, Naval Combat, Naval, World War II, Turn-Based, Turn-Based Tactics, Tactical, Wargame, Historical, Difficult, Singleplayer, Turn-Based Combat, Board Game, War, Atmospheric, Classic, Competitive, Early Access"
Strategic Command WWII: War in Europe,Win,99,86,Very Positive,"Jun 6, 2017",39.99,,0,Strategy,https://store.steampowered.com/app/593030/Strategic_Command_WWII_War_in_Europe/?snr=1_7_7_240_150_12,"Strategy, World War II, Turn-Based"
Pike and Shot : Campaigns,Win,174,74,Mostly Positive,"Aug 13, 2015",39.99,,0,Strategy,https://store.steampowered.com/app/377520/Pike_and_Shot__Campaigns/?snr=1_7_7_240_150_12,"Strategy, Historical, Wargame, Turn-Based, Turn-Based Strategy, Singleplayer, Multiplayer, Tactical, Turn-Based Tactics"
FortressCraft Evolved!,"Win, Mac, Linux",2278,74,Mostly Positive,"Nov 9, 2015",12.99,,0,Open World Survival Craft,https://store.steampowered.com/app/254200/FortressCraft_Evolved/?snr=1_7_7_240_150_12,"Open World Survival Craft, Automation, Sandbox, Crafting, Building, Survival, Indie, Strategy, Adventure, Simulation, Base Building, Open World, Casual, RPG, Voxel, Multiplayer, Sci-fi, Mining, Tower Defense, Singleplayer"
Beast Battle Simulator,Win,523,84,Very Positive,"Feb 22, 2018",9.99,,0,Simulation,https://store.steampowered.com/app/671620/Beast_Battle_Simulator/?snr=1_7_7_240_150_12,"Simulation, Strategy, Action, Violent, Gore, Sandbox, Dinosaurs, Indie, Funny, Sports, Early Access, Physics, Memes, Singleplayer, Comedy, War, Casual, Medieval, Free to Play"
Steel Division: Normandy 44 - Back to Hell,Win,63,92,Very Positive,"Feb 13, 2018",14.99,,0,Strategy,https://store.steampowered.com/app/780340/Steel_Division_Normandy_44__Back_to_Hell/?snr=1_7_7_240_150_12,"Strategy, Action, Simulation"
Dreadtides,Win,10,90,Positive,"Apr 2, 2020",15.99,,0,Indie,https://store.steampowered.com/app/1256510/Dreadtides/?snr=1_7_7_240_150_12,"Indie, Strategy, Early Access, Tower Defense, 4X, RTS, Post-apocalyptic, City Builder, Base Building, Colony Sim"
Mercury Fallen,"Win, Mac",76,87,Very Positive,"Oct 16, 2017",19.99,,0,Strategy,https://store.steampowered.com/app/704510/Mercury_Fallen/?snr=1_7_7_240_150_12,"Strategy, Simulation, Indie, Early Access, Base Building, Sci-fi"
Train Valley 2,"Win, Mac, Linux",923,91,Very Positive,"Apr 15, 2019",14.99,,0,Trains,https://store.steampowered.com/app/602320/Train_Valley_2/?snr=1_7_7_240_150_12,"Trains, Casual, Strategy, Puzzle, Simulation, Indie, Singleplayer, Management, Building, Beautiful, Cute, Family Friendly, Soundtrack, Early Access"
911 Operator - Search & Rescue,"Win, Mac",40,95,Positive,"Jul 26, 2018",7.99,,0,Casual,https://store.steampowered.com/app/606971/911_Operator__Search__Rescue/?snr=1_7_7_240_150_12,"Casual, Simulation, Strategy, Indie, Singleplayer, Time Management, Tactical, City Builder, Violent, Mod, Crime, Real Time Tactics, 2D, Atmospheric, Realistic, Moddable, Management"
Blitzkrieg 3,"Win, Mac",3515,59,Mixed,"Jun 2, 2017",9.99,,0,Strategy,https://store.steampowered.com/app/235380/Blitzkrieg_3/?snr=1_7_7_240_150_12,"Strategy, World War II, RTS, Military, War, Tactical, Real Time Tactics, Multiplayer, Historical, Tanks, PvP, Singleplayer, Massively Multiplayer, Competitive, Early Access, Simulation, Realistic, Difficult, Real-Time, Real-Time with Pause"
Lawgivers,"Win, Mac, Linux",179,87,Very Positive,"Apr 2, 2020",7.99,,0,Political Sim,https://store.steampowered.com/app/683940/Lawgivers/?snr=1_7_7_240_150_12,"Political Sim, Simulation, Politics, Indie, Management, Political, Singleplayer, Turn-Based, Strategy, Early Access, Sandbox, 2D, Education, Addictive, Capitalism, Grand Strategy, Turn-Based Strategy"
